Series Name,Country Name,1990,2000,2013,2014,2015,2016,2017,2018,2019,2020
Total greenhouse gas emissions (kt of CO2 equivalent),South Africa,327848.562,368777.7595,542754.7068,554961.0999,530523.0827,530872.059,544358.7633,548100.8783,555409.2845,501520.8805
Total greenhouse gas emissions (kt of CO2 equivalent),South Sudan,27694.53952,52686.44656,50173.11067,51607.61045,52511.74593,53345.2521,51336.68517,56397.91983,49180.5281,56051.36036
Total greenhouse gas emissions (kt of CO2 equivalent),Spain,275616.0461,369377.061,317006.8865,315739.0923,326263.0749,316708.5994,333287.681,326838.0012,309375.0948,270310.9717
Total greenhouse gas emissions (kt of CO2 equivalent),Sri Lanka,23708.9147,20640.53357,26161.51283,28830.96863,31300.28372,34744.83349,33847.33216,33285.05462,35477.98059,35117.25456
Total greenhouse gas emissions (kt of CO2 equivalent),St. Kitts and Nevis,187.607755,268.91896,321.999433,323.314916,334.1377,342.188942,342.030185,345.768727,349.65707,334.464112
Total greenhouse gas emissions (kt of CO2 equivalent),St. Lucia,905.518408,618.502802,816.341902,824.362982,826.190561,835.070077,865.537994,868.20671,881.038526,850.806942
Total greenhouse gas emissions (kt of CO2 equivalent),St. Vincent and the Grenadines,155.883758,234.630564,307.152483,347.927383,326.941483,335.521497,306.588712,333.973127,317.174041,302.420156
Total greenhouse gas emissions (kt of CO2 equivalent),Sudan,48809.26411,77778.20798,98743.85206,99730.64924,103118.5931,106238.8833,105919.8738,106861.0034,107176.5381,107114.2127
Total greenhouse gas emissions (kt of CO2 equivalent),Suriname,2816.594522,2667.507982,3870.207145,4267.688094,4352.376443,4648.008337,4135.920431,3780.226024,4358.760518,4312.425111
Total greenhouse gas emissions (kt of CO2 equivalent),Sweden,68991.81954,68330.26277,52592.53236,51285.95807,51265.79253,50783.37711,50356.36951,47719.34411,46792.36081,45458.82211
Total greenhouse gas emissions (kt of CO2 equivalent),Switzerland,52841.49768,52787.05705,52977.68781,49167.61866,48392.16573,48900.51827,47920.92857,46682.73407,46475.84007,43987.63547
Total greenhouse gas emissions (kt of CO2 equivalent),Syrian Arab Republic,71150.6085,100230.3761,52237.46435,46286.62543,44503.58762,43527.15344,45708.65357,47033.21899,47606.12931,47112.47483
Total greenhouse gas emissions (kt of CO2 equivalent),Tajikistan,17818.96324,6617.470663,10279.99391,11819.94477,12418.62533,13231.9527,14623.35748,16021.22236,17416.13084,17692.28592
Total greenhouse gas emissions (kt of CO2 equivalent),Tanzania,39162.98575,45589.43222,76460.78054,76899.20651,80273.02897,80421.45236,79828.43676,81072.95745,86307.75174,89255.44823
Total greenhouse gas emissions (kt of CO2 equivalent),Thailand,157976.9157,257420.5913,394292.9233,388973.4431,393386.9983,406605.3573,414733.0612,418543.855,432151.273,433773.458
Total greenhouse gas emissions (kt of CO2 equivalent),Timor-Leste,446.655,656.976333,6794.503819,6771.222804,6708.725588,6535.020572,6368.614556,6086.210039,6064.569923,5537.128706
Total greenhouse gas emissions (kt of CO2 equivalent),Togo,3542.386398,4387.95889,6484.640542,6230.39166,6973.128778,7365.243704,7198.497129,7569.133555,7932.191681,8395.488807
Total greenhouse gas emissions (kt of CO2 equivalent),Tonga,253.824054,234.611565,256.207925,255.828426,253.507128,269.366903,279.510978,281.787653,310.508827,268.338502
Total greenhouse gas emissions (kt of CO2 equivalent),Trinidad and Tobago,20630.57438,15788.3099,33786.52166,33773.07257,32832.58609,29146.11712,29352.59245,29205.19888,28916.12791,26480.71295
Total greenhouse gas emissions (kt of CO2 equivalent),Tunisia,21698.98866,30633.83986,39888.61428,42427.86618,42882.92928,41625.79917,41921.08857,42463.58926,42600.15085,40882.99745
Total greenhouse gas emissions (kt of CO2 equivalent),Turkiye,205436.3401,283075.6235,400372.7777,425731.3098,433860.5305,460806.4063,503113.7066,503525.2445,491454.856,504956.3259
Total greenhouse gas emissions (kt of CO2 equivalent),Turkmenistan,153459.0073,117807.8758,199582.1569,197349.4807,203460.494,198238.0383,196842.4678,199521.881,216205.9786,194091.8305
Total greenhouse gas emissions (kt of CO2 equivalent),Tuvalu,16.955085,19.690619,22.078699,22.039087,21.429275,21.500998,21.98272,23.354443,23.763466,21.742689
Total greenhouse gas emissions (kt of CO2 equivalent),Uganda,13173.18294,17089.36095,32742.66756,33744.22193,35408.10639,35498.4624,36253.09841,37555.37683,38185.42024,39280.05175
Total greenhouse gas emissions (kt of CO2 equivalent),Ukraine,825869.7083,367477.6849,333186.4969,298994.1535,249647.2432,261515.8028,235470.1646,246996.3706,236094.6283,227341.5857
Total greenhouse gas emissions (kt of CO2 equivalent),United Arab Emirates,78601.83891,114700.9448,238373.2846,240979.5629,253027.5119,260390.6675,251238.4239,234348.9903,248670.7959,249927.7494
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,749506.1766,690358.4413,553319.1051,513738.0731,498506.3318,480170.1458,463736.3259,455529.9423,439332.0716,398323.6546
Total greenhouse gas emissions (kt of CO2 equivalent),United States,5855541.47,6810655.857,6177416.993,6224268.726,6112057.281,6003240.816,5947835.047,6154645.789,6039739.492,5505180.89
Total greenhouse gas emissions (kt of CO2 equivalent),Uruguay,28636.01992,32273.77492,37423.4523,36920.50083,36807.52917,37086.2774,36326.40903,36239.20895,36560.93778,35994.19321
Total greenhouse gas emissions (kt of CO2 equivalent),Uzbekistan,168028.2002,178537.9121,175953.9491,168051.3289,163078.0148,172067.6887,177384.47,184839.7261,190208.9017,187520.3945
Total greenhouse gas emissions (kt of CO2 equivalent),Vanuatu,481.674125,568.762678,724.560302,781.02248,705.923058,638.341636,645.853414,681.113593,642.597571,588.659649
Total greenhouse gas emissions (kt of CO2 equivalent),"Venezuela, RB",291512.1715,389294.8503,444427.2276,439569.7724,415758.6735,387896.943,351794.2988,310340.0983,258588.894,194259.7019
Total greenhouse gas emissions (kt of CO2 equivalent),Viet Nam,73263.51694,135695.62,276064.746,291458.4244,313934.3897,333617.9621,342192.0449,399800.796,454889.6818,470578.1002
Total greenhouse gas emissions (kt of CO2 equivalent),"Yemen, Rep.",16874.58611,34697.45972,48946.15557,47636.41181,27895.14175,22624.69053,23058.36661,25020.13788,25926.56546,24391.15073
Total greenhouse gas emissions (kt of CO2 equivalent),Zambia,25447.64215,22880.14222,33445.97255,33504.6955,34395.35995,34413.25661,34743.01806,35737.70702,36609.65068,36107.82044
Total greenhouse gas emissions (kt of CO2 equivalent),Zimbabwe,31983.42118,31040.07674,30631.32079,28858.31442,30251.83135,27928.76268,27709.32361,29374.28664,28697.16047,25988.12599
